year,vin,makename,modelname,color,status
2014,JTEZU4BF8EK013770,Toyota,Fj Cruiser,02Kp/Quicksand,S
2014,JTMHY7AJ4E4025236,Toyota,Landcruiser,0070/Blizzard P,S
2014,5TFBW5F13EX374282,Toyota,Tundra,01G3/Magnetic Gray M,S
2013,1FMCU9H90DUA35902,Ford,Escape,Black,S
2014,KMHDH6AH9EU027212,Hyundai,Elantra,Gray,S
2014,KM8SR4HF7EU057077,Hyundai,Santa Fe,White,S
2014,ZFBCFADH6EZ017974,Fiat,500L,Px8 Nero (Black),S
2014,ZFBCFACHXEZ018384,Fiat,500L,Pdw Grigio Scuro (Gr,S
2014,1C4BJWDG5EL245009,Jeep,Wrangler Unlimited,Pw7 Bright White Cle,S
2014,5J6RM4H71EL059708,Honda,Cr-V,Red,S
2012,KMHCT4AE5CU134663,Hyundai,Accent,Red,NULL
2014,1C4PJMBS2EW237546,Jeep,Cherokee,Pds Anvil Clear Coat,S
2014,1C4BJWDG1EL245024,Jeep,Wrangler Unlimited,Pds Anvil Clear Coat,S
2014,5TFUU4EN0EX098964,Toyota,Tacoma,04T3/Pyrite Mica,S
2014,1ZVBP8JZXE5271686,Ford,Mustang,Black,S
2014,1C3CDFBB8ED776285,Dodge,Dart,Pw7 Bright White Cle,S
2014,1C4AJWAG4EL243073,Jeep,Wrangler,Pw7 Bright White Cle,S
2014,ZFBCFADH5EZ015939,Fiat,500L,Pyn Giallo (Yellow),S
2002,1B8HR58Z82F113117,Dodge,Durango,White,S
2014,KMHDH4AH4EU132423,Hyundai,Elantra,Blue,S
2014,JTEBU5JR2E5173354,Toyota,4Run,0040/Super White,S
2011,1N4AL2AP5BN437751,Nissan,Altima,NULL,S
2005,3GKFK16Z45G186682,Gmc,Yukon Xl,Maroon,NULL
2007,2GTEC13C371705141,Gmc,Sierra 1500,NULL,NULL
2014,1C4NJPBA7ED754840,Jeep,Patriot,Px8 Black Clear Coat,S
2014,1C4NJPBA3ED757735,Jeep,Patriot,Psc Billet Silver Me,S
2014,2T1BPRHE5EC119409,Toyota,Corolla,06W3/4Evergreen Mica,S
2014,JTEBU4BF4EK191760,Toyota,Fj Cruiser,0058/Iceberg,S
2011,JN1CV6APXBM505216,Infiniti,G37,Red,NULL
2014,JF1ZNAA14E8707090,Toyota,Scion,0H8R/Hot Lava,S
2014,1C4PJMCS2EW218526,Jeep,Cherokee,Pbu True Blue Pearl,S
1995,3GKEK18K9SG500561,Gmc,Yukon,NULL,NULL
2014,KMHCU5AE5EU163330,Hyundai,Accent,Blue,S
2014,KMHDH6AH0EU027261,Hyundai,Elantra,Red,S
2014,5TFJX4GN6EX032605,Toyota,Tacoma,0040/Super White,S
2012,2T1BU4EEXCC832237,Toyota,Corolla,Grey,S
2007,1D7KS28A27J618099,Dodge,Ram 2500,Gray,S
2014,3C63R3DL6EG216101,Ram,3500,Px8 Black Clear Coat,S
2014,1FT8W3BTXEEA53535,Ford,F350,Ingot Silver,S
2010,JTHBF5C29A2095728,Lexus,Is250,Black,S
2014,4T1BD1FK8EU121916,Toyota,Camry,03R3/Barcelona Red M,S
2014,4T1BD1FK4EU122044,Toyota,Camry,01G3/Magnetic Gray M,S
2014,1HGCT1B81EA000248,Honda,Accord,Black,S
2010,1N4AL2AP0AN469876,Nissan,Altima,Silver,S
2012,3FAHP0HA4CR258981,Ford,Fusion,Black,S
2014,5FNYF4H9XEB016985,Honda,Pilot,Ala.Silver,T
2014,2HKRM4H73EH648401,Honda,Cr-V,Polished Metal,G
2007,5TFBT54117X002535,Toyota,Tundra,White,S
2014,1C4PJMDS2EW166717,Jeep,Cherokee,Blue Pearl,S
2012,JTLZE4FEXCJ003073,Toyota,Scion Xb,Grey,NULL
2014,2C3CDYAG9EH238318,Dodge,Challenger,Pbx Jazz Blue Pearl,S
2008,1ZVHT80NX85120775,Ford,Mustang,Red,S
2014,3C7WRNBLXEG178492,Ram,5500,White,S
2014,JF1ZNAA13E9701646,Toyota,Scion Fr-S,Firestorm,S
2014,3TMMU4FN6EM067755,Toyota,Tacoma,01G3/Magnetic Gray M,S
2014,2T1BURHE6EC030389,Toyota,Corolla,NULL,S
2014,1C4BJWEG5EL163795,Jeep,Wrangler Unlimited,Black,S
2005,1N4BL11D25C250262,Nissan,Altima,Black,S
2002,1G2NW12E52C287697,Pontiac,Grand Am,NULL,S
2014,3VW2K7AJXEM256117,Volkswagen,Jetta Iii,Platinum Gray,S
2014,2C4RDGBG4ER316903,Dodge,Grand Caravan,Psc Billet Silver Me,S
2006,2D4GP44L86R686778,Dodge,Grand Caravan,Silver,S
2013,3TMLU4EN7DM127845,Toyota,Tacoma,Grey,NULL
1998,1HGCG5643WA178859,Honda,Accord,Green,S
2013,JHMGE8G34DC020995,Honda,Fit,P.Met.Metallic,S
2010,19XFA1F8XAE035678,Honda,Civic,Silver,S
2014,JTDKN3DU5E1777879,Toyota,Prius,03R3/Barcelona Red M,S
2007,2D4GP44L97R234355,Dodge,Grand Caravan,NULL,S
2014,2C4RDGBG9ER316895,Dodge,Grand Caravan,Pw7 Bright White Cle,S
2014,2HKRM4H5XEH657384,Honda,Cr-V,Gray,S
2013,1C3CDZCB8DN625116,Dodge,Avenger,White,S
2012,1N4AL2AP0CN483652,Nissan,Altima,Blue,S
2014,2C4RDGBG6ER311900,Dodge,Grand Caravan,Pw7 Bright White Cle,S
2014,2C4RDGBG6ER316904,Dodge,Grand Caravan,Psc Billet Silver Me,S
2011,2FMDK3GC9BBA81042,Ford,Edge,White,NULL
2007,1J4GA59127L141725,Jeep,Wrangler,Silver,NULL
2012,1C6RD7NT2CS189631,Dodge,Ram 1500,NULL,S
2004,2HGES267X4H527644,Honda,Civic,Black,NULL
2006,1D7HA18216J194722,Dodge,Ram 1500,Black,S
2012,2C4RDGCG3CR145640,Dodge,Grand Caravan,Silver,S
2012,1C3CCBAB1CN202390,Chrysler,200,White,S
2014,3TMLU4EN6EM148042,Toyota,Tacoma,03R3/Barcelona Red M,S
2014,2C4RDGBG9ER316900,Dodge,Grand Caravan,Pw7 Bright White Cle,S
2013,4T4BF1FKXDR330833,Toyota,Camry,White,S
2011,1J4BA3H13BL605033,Jeep,Wrangler Unlimited,Green,S
2010,2T2BK1BA2AC056216,Lexus,Rx350,Silver,S
2001,5TEWN72N31Z750958,Toyota,Tacoma,Green,S
2013,1N4AL3AP5DN519097,Nissan,Altima,Silver,S
2012,JHLRM4H54CC015500,Honda,Cr-V,Green,S
2014,1C4RJFBG1EC385544,Jeep,Grand Cherokee,Psc Billet Silver Me,S
2002,1J4GW38S22C153513,Jeep,Grand Cherokee,Grey,NULL
2012,1C3CDZAB4CN206715,Dodge,Avenger,Silver,S
2013,1N4AL3AP7DN417428,Nissan,Altima,Black,S
2014,2C3CDXCT8EH230036,Dodge,Charger,Prr,S
2008,1FMFU18568LA68040,Ford,Expedition,Gray,S
2013,1N4AL3AP8DC209084,Nissan,Altima,Gray,S
2012,2C3CDYAG3CH243477,Dodge,Challenger,NULL,S
2013,3GNAL3EK5DS596414,Chevrolet,Captiva,Gray,S
2014,2C4RDGBG6ER316935,Dodge,Grand Caravan,Pfs Cashmere / Sands,S
2002,JH4DC53832C018869,Acura,Rsx,Blue,S
2008,3FRNF65T08V686069,Ford,F650 Drw,White,NULL
1997,3G2JB1240VS820443,Pontiac,Sunfire,Green,S
2013,KMHCT4AE3DU331767,Hyundai,Accent,Gold,S
2014,3C4PDCBG2ET206025,Dodge,Journey,Px8 Pitch Black Clea,S
2001,3VWCK21C61M465650,Volkswagen,New Beetle,Silver,S
2007,1G8MG35X07Y123243,Saturn,Sky Turbo,Silver,S
2014,1N6AD0EV6EN708533,Nissan,Frontier,Super Black,S
2014,5FNYF4H54EB027896,Honda,Pilot,Silver,S
2012,1C3CDZAB0CN209692,Dodge,Avenger,Gray,S
2009,JM1CR293590345517,Mazda,Mazda 5,Black,S
2014,2C3CCAET9EH228518,Chrysler,300,Pdc Pewter Grey Pear,S
2014,2C3CDXCT7EH220338,Dodge,Charger,Px8 Pitch Black,S
2011,1J4BA3H13BL581316,Jeep,Wrangler Unlimited,???,NULL
2013,1G4PP5SK8D4181333,Buick,Verano,Silver,S
2012,1C3BCBEB5CN180027,Chrysler,200,Black,S
2012,3VW2K7AJ5CM395780,Volkswagen,Jetta,Red,S
2012,WDDGF8BB4CA605296,Mercedes Benz,C300W 4Matic,Black,NULL
2012,WBAUN7C52CVM25890,Bmw,135I Cv,???,NULL
2011,2G1WG5EK2B1120217,Chevrolet,Impala,White,NULL
2014,5TDKK3DC9ES454065,Toyota,Sienna,White,S
2012,3FAHP0HA9CR260726,Ford,Fusion,Gray,S
2009,SAJWA05B09HR10071,Jaguar,Xf,Blue,S
2013,1FTFX1EF5DFE04780,Ford,F150,Oxford White,S
2014,KM8JUCAG0EU887763,Hyundai,Tucson,Diamond Silver,S
2013,1N4AL3AP9DC204296,Nissan,Altima,Brown,S
2007,5GTDN13EX78213994,Hummer,H3,Black,NULL
2001,1GNDT13W612161545,Chevrolet,Blazer,Gold,NULL
2014,1FT8W3BT7EEA09797,Ford,F350,Tuxedo Black,S
1999,1NXBR12E5XZ264214,Toyota,Corolla,Gold,NULL
2013,2C4RDGBG8DR676433,Dodge,Caravan,Sandstone,S
1989,1FTHF26HXKKA38336,Ford,F250,Blue/Gray,NULL
2009,4T1BB46K49U090452,Toyota,Camry Hybrid,Green,NULL
2012,1C6RD7GT3CS107290,Dodge,Ram 1500,Gray,S
2014,KMHDH6AH3EU026976,Hyundai,Elantra,Windy Sea Blue,S
2008,3N1AB61E58L727986,Nissan,Sentra,Red,S
2011,KL1TD6DE8BB246917,Chevrolet,Aveo,Silver,S
2014,1C3CDZAB1EN237682,Dodge,Avenger,Psc,S
2014,2C4RDGCG2ER259096,Dodge,Grand Caravan,Psc Billet Silver Me,S
2014,1C3CDFAA9ED778023,Dodge,Dart,Prm Redline 2 Coat P,S
2011,2B3CJ4DG8BH542925,Dodge,Challenger,NULL,S
2012,JTLZE4FE3CJ012729,Toyota,Scion Xb,NULL,S
2012,1C3CCBABXCN202923,Chrysler,200,Gray,S
2011,1J4RR4GG3BC609666,Jeep,Grand Cherokee,Gray,NULL
2012,1FAHP3K22CL244885,Ford,Focus,Black,NULL
2004,1FTWW33P84ED85318,Ford,F350 Drw,Maroon,S
2014,3C4PDCAB5ET216599,Dodge,Journey,White,S
2014,2C4RDGBG6ER302257,Dodge,Grand Caravan,White,S
2014,2C4RDGBG8ER302258,Dodge,Grand Caravan,Black,S
2014,2C3CCABT9EH222027,Chrysler,300,Deep Cherry Red,S
2014,2C3CCAEG9EH230949,Chrysler,300,Prp Deep Cherry Red,S
2014,JTDKN3DU9E0364515,Toyota,Priu,08V1/Winter Gray Met,S
2007,1J4GA59197L219935,Jeep,Wrangler,Red,S
2011,1G6DL5ED4B0130631,Cadillac,Cts,Red,NULL
2014,3C6JR6DG5EG232236,Ram,1500,Pw7 Bright White Cle,S
2014,1C3CDFAA7ED773080,Dodge,Dart,Blue Steak,S
2006,JM1NC25F460121080,Mazda,Mx5,White,S
2005,4S3BL686956213965,Subaru,Legacy,Blue,S
2007,JTNBK46K673017635,Toyota,Camry,Blue,S
2006,1N6AA06B36N535827,Nissan,Titan,Black,NULL
2012,1C3CDZABXCN275523,Dodge,Avenger,Black,S
2014,2T1BURHE9EC114836,Toyota,Corolla,01F9/Slate Metallic,S
2014,JTDKN3DU0E1800615,Toyota,Priu,070/Blizzard Pe,S
2008,1FAHP35N88W275327,Ford,Focus,Silver,S
2014,1C3CDFEB2ED773085,Dodge,Dart,Bright White,S
2013,2T3RFREV0DW077970,Toyota,Rav4,Red,S
2014,1C4RJFCT6EC432482,Jeep,Grand Cherokee,White,S
2014,1C6RR6KTXES278768,Ram,1500,Px8 Black Clear Coat,S
1998,JN1CA21D8WT609726,Nissan,Maxima,Green,S
2014,2C3CDXDT3EH227866,Dodge,Charger,Black,S
2012,1FMJK1J52CEF11467,Ford,Expedition El,White,S
2011,1HGCP2E38BA106797,Honda,Accord,Silver,NULL
2010,1B3CC5FD5AN155760,Dodge,Avenger,Gold,S
2013,2GKFLTEKXD6271131,Gmc,Terrain,Black,S
2014,5TDKKRFH2ES013681,Toyota,Highlander,08V5/Shoreline Blue,S
2012,5FNRL5H67CB002032,Honda,Odyssey,Brown,S
2011,5J6TF2H50BL004438,Honda,Accord Crosstour,Black,NULL
2008,5TFBV54158X081459,Toyota,Tundra,Black,S
2008,3GNEC12038G296579,Chevrolet,Avalanche 1500,White,S
2014,5TFRM5F17EX076001,Toyota,Tundra,01G3/Magnetic Gray M,S
2014,1C4RJFCT4EC432481,Jeep,Grand Cherokee,Granite,S
2014,2C3CDXHG6EH219757,Dodge,Charger,Prr,S
2011,1HGCP2F37BA076920,Honda,Accord,Red,NULL
2009,WAUSF78K99N053346,Audi,A4 2.0T Quattro,Silver,S
2011,3TMLU4EN6BM058059,Toyota,Tacoma,NULL,S
2006,1G2ZM151164150949,Pontiac,G6,Red,S
2014,4T4BF1FKXER391553,Toyota,Camry,0040/Super White,S
1995,1G2NE55D7SC831601,Pontiac,Grand Am,Teal,S
2014,1C4BJWFG6EL199736,Jeep,Wrangler Unlimited,Amped,S
2014,1C4RJFBG1EC431549,Jeep,Grand Cherokee,Black,S
2008,1HGCS12828A020984,Honda,Accord,Gray,S
2004,JNKCV51E24M110258,Infiniti,G35,Silver,S
2001,1FTNX21SX1ED32061,Ford,F250,Red,S
2010,JHMZE2H71AS033177,Honda,Insight,Gray,NULL
2014,1C3CDFBB3ED773083,Dodge,Dart,Redline,S
2014,5J6RM4H70EL061448,Honda,Cr-V,White,S
2014,5TFDW5F18EX372374,Toyota,Tundra,01G3/Magnetic Gray M,S
2014,JTDKN3DU7E0363864,Toyota,Priu,08V1/Winter Gray Met,S
2014,2C4RDGBG4ER298998,Dodge,Grand Caravan,White,S
2010,JHMZE2H50AS030429,Honda,Insight,Gray,NULL
2014,4T1BD1FK2EU121510,Toyota,Camry,01G3/Magnetic Gray M,S
2013,5XXGM4A79DG164244,Kia,Optima,Silver,S
2013,1FDUF5HT2DEB10547,Ford,F550,Oxford White,S
2013,5TFUW5F16DX300832,Toyota,Tundra,Silver,S
2005,WVGZG77L65D023810,Volkswagen,Touareg,Silver,NULL
2011,1GNSKAE01BR397922,Chevrolet,Tahoe,Black,S
2014,5TFAW5F17EX371882,Toyota,Tundra,0040/Super White,S
2010,1B3CC4FB9AN211725,Dodge,Avenger,White,S
2012,1C4RJFBG2CC174981,Jeep,Grand Cherokee,White,S
2014,5TDDW5G1XES101885,Toyota,Sequoia,0202/Black,S
2014,1C4BJWDG8EL240743,Jeep,Wrangler Unlimited,Black,S
2008,1B3HB28C08D604063,Dodge,Caliber,Red,NULL
2014,2C3CDXHG8EH237547,Dodge,Charger,Black,S
2004,1FTSX31P14EC06888,Ford,F350,Black,S
2014,4T1BK1EB0EU102395,Toyota,Aval,070/Blizzard Pe,S
2014,2T1BURHE4EC116557,Toyota,Corolla,0040/Super White,S
2013,JN8AE2KP4D9061420,Nissan,Quest,Silver,S
1989,YV1FX8841K1354015,Volvo,740,NULL,S
2000,WVWWH23B1YE389385,Volkswagen,Passat,Black,S
2008,KMHDU46D08U372266,Hyundai,Elantra,White,S
2006,5TBET34156S552268,Toyota,Tundra,NULL,S
2013,KNADM5A31D6255820,Kia,Rio,NULL,S
2014,1C6RR6LT7ES223709,Ram,1500,Steel,T
2014,4T1BK1EBXEU102422,Toyota,Avalon,01G3/Magnetic Gray M,S
2014,3TMJU4GN6EM167047,Toyota,Tacoma,01D6/Silver Sky Meta,S
2014,1C4RJFBM5EC423377,Jeep,Grand Cherokee,Max Steel,S
2004,2C8GM68474R626233,Chrysler,Pacifica,NULL,S
2004,1D4HB48D54F119230,Dodge,Durango,Maroon,S
2013,1C3CCBBB7DN575384,Chrysler,200,Red,S
2014,1C6RR6GT3ES258631,Ram,1500,Pau Granite Crystal,S
2014,JTDKN3DU0E0364211,Toyota,Priu,08V1/Winter Gray Met,S
2007,1J8FF28W47D357674,Jeep,Patriot,Tan,NULL
2005,1FMYU93175KA05879,Ford,Escape,Red,S
2014,5TDBKRFH0ES021004,Toyota,Highlander,01H1/Predawn Gray Mi,S
2014,JTDKN3DU1E1801630,Toyota,Priu,01F7/Classic Silver,S
2014,JTJBK1BA7E2462773,Lexus,Rx350,0077/Starfire Pearl,S
2014,1C3CDFAA9ED773081,Dodge,Dart,Bright White,S
2007,WUARU78EX7N900361,Audi,Rs4 Quattro,NULL,S
2014,5YFBURHE3EP090310,Toyota,Corolla,8W7,S
2014,4T1BF1FK3EU375902,Toyota,Camry,0218/Attitude Black,S
2013,JHMZE2H59DS006182,Honda,Insight,Red,S
2014,1C3CDFBB9ED745403,Dodge,Dart,True Blue,S
2011,5TFUM5F18BX022549,Toyota,Tundra,Silver,NULL
2014,1C3CDFBB4ED775683,Dodge,Dart,Pau Granite Crystal,S
2014,2C4RDGBG2ER316897,Dodge,Grand Caravan,Pw7 Bright White Cle,S
2011,5NPDH4AE1BH048835,Hyundai,Elantra,Silver,S
2014,1C6RR7LT6ES107679,Ram,1500,Deep Cherry Red,S
2014,1C3CDFBB4ED770452,Dodge,Dart,Pau Granite Crystal,S
2014,2C4RDGBG6ER311895,Dodge,Grand Caravan,Pw7 Bright White Cle,S
2000,2FMZA5146YBB95711,Ford,Windstar,Green,NULL
2014,5TDXK3DCXES443419,Toyota,Sienna,0040/Super White,S
2014,3C63R3CL7EG171834,Ram,3500,White,S
2014,1HGCR3F82EA004815,Honda,Accord,Orchi.White,S
2012,3VWDP7AJ2CM301171,Volkswagen,Jetta,Silver,S
2012,3C6UD5DL7CG304215,Dodge,Ram 2500,???,NULL
2012,4S4BRCLC1C3283836,Subaru,Outback,Gray,S
1998,4S6CM58W2W4425103,Honda,Passport,Silver,S
2014,1C4NJRBB5ED660976,Jeep,Patriot,Ptw Rugged Brown Pea,G
2013,2G1WG5E33D1186142,Chevrolet,Impala,Black,S
2014,2C3CDXBG7EH222997,Dodge,Charger,Psc Billet Silver Me,S
2014,1C4BJWDG4EL243929,Jeep,Wrangler Unlimited,Pds Anvil Clear Coat,S
2006,1YVHP84D165M18003,Mazda,Mazda 6,Gray,S
2013,1FBNE3BL5DDA84464,Ford,E350,White,NULL
2014,KMHHU6KJ7EU116940,Hyundai,Genesis Coupe,Tsukuba Red,S
2012,JN8AE2KP0C9032446,Nissan,Quest,Black,S
2002,1FAHP34342W117235,Ford,Focus,Black,NULL
2013,1N4AL3AP7DC200442,Nissan,Altima,Beige,S
2014,JTDKN3DU8E1792652,Toyota,Prius,01F7/Classic Silver,S
2005,3VWSF71KX5M606259,Volkswagen,New Jetta,Blue,S
2005,1FMCU04105KD38963,Ford,Escape,Silver,S
2005,JTKDE177350011392,Toyota,Scion Tc,Silver,S
2013,5XYZU3LA2DG109383,Hyundai,Santa Fe,Serrano Red,S
2014,2C3CDXBG8EH199276,Dodge,Charger,White,S
2014,2C3CDXJG5EH199771,Dodge,Charger,Torred,S
2014,1C3CDZCG9EN218595,Dodge,Avenger,Granite,S
2014,1C6RR7NT6ES159357,Ram,1500,Flame Red,S
2014,1C4RDJDG3EC383141,Dodge,Durango,Black,S
2014,3C4PDCBG5ET216516,Dodge,Journey,Fathom Blue,S
2009,1B3HB78B49D224861,Dodge,Caliber,NULL,S
2007,4T1BK46K57U507378,Toyota,Camry,Silver,S
2014,2HKRM4H53EH657372,Honda,Cr-V,Gray,S
2002,5TDBT48A82S094181,Toyota,Sequoia,Silver,S
2014,19XFB2F52EE025290,Honda,Civic,Alabaster Silve,S
2014,1C3CDFBB0ED697466,Dodge,Dart,Psc Billet Silver Me,S
2014,1C3CDFAA7ED738099,Dodge,Dart,Psc Billet Silver Me,S
2014,4S4BRBCC1E1254930,Subaru,Outback,Ice Silver,S
2014,4S4BRBCC2E3271952,Subaru,Outback,Twilight Blue,S
2014,4S4BRBCC0E3282108,Subaru,Outback,Cypress Green,S
2007,1B3HB48C67D309513,Dodge,Caliber,Silver,S
2012,2HGFB2F58CH323071,Honda,Civic 4Dr,Gray,S
2000,1J4GW58N7YC381408,Jeep,Grand Cherokee,Green,S
2002,5FNRL18622B009848,Honda,Odyssey,Tan,S
2008,1FAHP33NX8W272934,Ford,Focus,Black,S
2013,2C4RC1BG7DR707025,Chrysler,Town & Country,NULL,S
2010,1FTFW1EV8AFA81704,Ford,F150,White,NULL
2014,1C4RJEBG5EC424128,Jeep,Grand Cherokee,Pfs Cashmere Pearl C,S
1995,1B7GL23X6SW906308,Dodge,Dakota,NULL,S
2001,JT2BF22K610329586,Toyota,Camry,Silver,S
2014,1C6RR6FT5ES268997,Ram,1500,Pr4 Flame Red Clear,S
2005,1FMZU63E85UC04482,Ford,Explorer,NULL,S
2012,1C4AJWAG9CL233250,Jeep,Wrangler,NULL,S
2002,1GENK13Z92J170121,Chevrolet,Tahoe,White,NULL
2014,1VWAP7A36EC034304,Volkswagen,Passat,Gray,S
2014,2C3CDYBT4EH225732,Dodge,Challenger,Black,T
2013,JTLZE4FE8DJ047395,Toyota,Scion-Xb,08S6/Nautical Blue M,S
2002,3VWCK21C02M440650,Volkswagen,New Beetle,Yellow,S
2011,KMHCN3AC5BU194704,Hyundai,Accent,Black,S
2014,5TFHW5F1XEX366335,Toyota,Tundra,0040/Super White,S
2013,1C3CDZCB1DN541767,Dodge,Avenger,Black,S
2014,2C4RDGBG3ER226528,Dodge,Grand Caravan,Red.,T
2003,3GNFK16ZX3G120444,Chevrolet,Suburban 4Wd,NULL,S
2014,NM0LS7F72E1135872,Ford,Transit Connect,White,S
2014,5NPEB4AC5EH874144,Hyundai,Sonata,Gray,S
2014,1FT8W3BT5EEB77941,Ford,F350,White,S
2011,2T3DK4DV3BW046963,Toyota,Rav4,White,NULL
2011,19UUA9F56BA001397,Acura,Tl,Gray,NULL
2014,1C4PJMCS4EW219337,Jeep,Cherokee,Cherry Red,S
2013,5NPDH4AE1DH430513,Hyundai,Elantra,Pearl_White,S
2014,5NPEC4AB5EH843173,Hyundai,Sonata,Harbor_Gray_Metall,S
2014,5NPDH4AE4EH489167,Hyundai,Elantra,Phantom_Black_Meta,S
2011,4T3BA3BB1BU022433,Toyota,Venza,NULL,S
2006,3D7KS29C56G180906,Dodge,Ram 2500,NULL,S
2002,2G1FP22K822110577,Chevrolet,Camaro,NULL,NULL
1999,3B7KF2365XG126671,Dodge,Ram,Green,S
2006,JTDKB20U367059741,Toyota,Prius,Silver,S
2014,JTDZN3EU5EJ001331,Toyota,Prius V,01F7/Classic Silver,S
2014,JTEBU5JR4E5163151,Toyota,4Run,0218/Attitude Black,T
2014,2C3CDYAG9EH179853,Dodge,Challenger,Px8 Black Clear Coat,S
2004,1G1JC52F947278198,Chevrolet,Cavalier,NULL,S
2014,4T4BF1FK2ER389862,Toyota,Camry,05B2/Creme Brulee Mi,T
2014,5YFBURHE5EP090146,Toyota,Corolla,3R3,S
2014,1C3CDZAB0EN111071,Dodge,Avenger,White,S
2014,2C3CDYBT1EH105161,Dodge,Challenger,Billet,S
2014,1C4RDJAG7EC323075,Dodge,Durango,Redline,S
2014,1C3CDZAB4EN190244,Dodge,Avenger,Blue,S
2014,1C3CDZAG9EN220558,Dodge,Avenger,Blue,S
2014,1C4RDJDG3EC278857,Dodge,Durango,Billet,S
2014,3C6UR5NL4EG213406,Ram,2500,Cherry Red,O
2013,2C4RDGCG8DR523338,Dodge,Grand Caravan,White,S
2014,1FADP3F22EL270950,Ford,Focus,Ingot Silver Metalli,S
2013,5FPYK1F54DB017825,Honda,Ridg,White,S
2014,5FNYF4H48EB015998,Honda,Pilot,Gray,S
2014,1C3CDFAA2ED697476,Dodge,Dart,Pw7 Bright White Cle,S
2014,4S4BRBLC4E3282158,Subaru,Outback,Twilight Blue,S
2014,4S4BRBDC2E3282240,Subaru,Outback,Cypress Green,S
2014,4S4BRBLC8E3283247,Subaru,Outback,Ice Silver,S
2014,4S4BRBKC1E3282832,Subaru,Outback,Carbide Gray,S
2014,JF1GR8H63EL262473,Subaru,Impreza,Wr Blue Pearl,S
2012,1GCHTCFE6C8146102,Chevrolet,Colorado,Black,S
2003,JA3AJ86E834045072,Mitsubishi,Lancer,White,S
2008,2HGFG118X8H526225,Honda,Civic,Silver,S
2014,3C6UR5CL8EG219051,Ram,2500,Pau Granite Crystal,S
2014,1C3CDZAB5EN136998,Dodge,Avenger,Blue,S
2014,1C3CDZAB0EN190290,Dodge,Avenger,Silver,S
2011,1FTLR4FE0BPA47116,Ford,Ranger,Maroon,S
2014,1C4RJFAG5EC441132,Jeep,Grand Cherokee,Pau Granite Crystal,S
2008,1J4FA24148L544575,Jeep,Wrangler,Yellow,S
2014,1C3CDZAG0EN234509,Dodge,Avenger,Prp Deep Cherry Red,S
2004,JS3TX92V944105108,Suzuki,Xl7,NULL,S
2014,1C3CCBBG7EN120211,Chrysler,200,Pw7 Bright White Cle,S
2014,1C3CCBBB0EN194140,Chrysler,200,Pdb Crystal Blue Pea,S
2000,1B4GP44LXYB797408,Dodge,Grand Caravan,Blue,S
2001,1FMRU15WX1LA07239,Ford,Expedition,Black,S
2014,1C3CDZAB7EN130247,Dodge,Avenger,Silver,S
2014,1C6RR7NT2ES245894,Ram,1500,Pw7 Bright White Cle,S
2014,1C6RR6GT5ES258551,Ram,1500,Pcl Blue Streak Pear,S
2014,1C6RR6FTXES264914,Ram,1500,Pcl Blue Streak Pear,S
2014,1C3CDZAB6EN129851,Dodge,Avenger,Silver,S
2014,1C3CDZAGXEN165599,Dodge,Avenger,Blue,T
2012,1C3CDZAG1CN329657,Dodge,Avenger,NULL,S
2005,1D4GP24R55B380319,Dodge,Caravan,NULL,S
2005,1N6AD07U35C445398,Nissan,Frontier,NULL,S
2014,5TFNX4CN0EX037015,Toyota,Tacoma,0040/Super White,S
2014,5TFHW5F11EX370113,Toyota,Tundra,0218/Attitude Black,S
2008,5J8TB18278A011135,Acura,Rdx,Silver,S
2010,5NPET4AC6AH606467,Hyundai,Sonata,Black,S
2008,2D8HN54P38R705967,Dodge,Grand Caravan,Blue,NULL
1988,1T2AE92E8J0050884,Toyota,Coronet,Blue,NULL
2014,3C6UR5NJ0EG125032,Ram,2500,Blue,NULL
2014,1C4PJMCS8EW216909,Jeep,Cherokee,Billet,S
2014,1C4RJFBGXEC431551,Jeep,Grand Cherokee,White,T
2014,1FM5K8F8XEGA09066,Ford,Explorer,Silver,S
2012,2C4RDGCG6CR319927,Dodge,Grand Caravan,Gray,S
2014,3FA6P0H73ER169739,Ford,Fusion,Sterling Gray,S
2013,5XYKWDA27DG415508,Kia,Sorento,X/White,S
2014,JTHCE1BL8E5023398,Lexus,Gs350,03S8/Riviera Red,S
2011,JTHCF5C20B5047457,Lexus,Is250,X/Black,S
2013,5YFBU4EE7DP126585,Toyota,Corolla,Silver,S
2014,1FTFX1EF6EFB30135,Ford,F150,Silver,S
2014,1FTFW1ET5EKD67442,Ford,F150,White,S
2013,5TDBK3EH6DS180624,Toyota,Highlander,Tan,NULL
2014,1C3CDFBB2ED767355,Dodge,Dart,Header Orange,S
2014,3C4PDCAB9ET217156,Dodge,Journey,Fathom Blue,S
2007,WBAWL13517PX13129,Bmw,328I Cv,Gold,NULL
2014,4T1BF1FK4EU731984,Toyota,Camry,03R3/Barcelona Red M,S
2012,WVGEK9BP9CD006452,Volkswagen,Touareg,Black,S
2014,WVGBV3AX4EW547375,Volkswagen,Tiguan,Grey,S
2001,JH4DC23991S002607,Acura,Integra,NULL,S
2013,KMHEC4A4XDA077377,Hyundai,Sonata,Blue,S
2013,5XYZUDLA8DG108485,Hyundai,Santa Fe,Silver,S
2014,KMHDH4AE1EU080822,Hyundai,Elantra,Gray,S
